Entity,Type,PageRank,Community_ID
transduction efficiency,Phenotype,0.00013533444506276667,188
SMA mice,Disease,0.00013528880230002688,17
myopathies,Disease,0.00013528540640052626,9
PlexinD1 cleavage product,Protein,0.00013523665302652714,9
SMN protein production,Protein,0.00013523665302652714,1
U1 small nuclear ribonucleic protein (snRNP),Protein,0.00013523665302652714,9
exposure,Phenotype,0.00013523665302652714,9
neuromuscular synapse morphology,Phenotype,0.00013523665302652714,23
GAP43 mRNA,Gene,0.000135232293137604,17
mobility learning,Phenotype,0.00013522846354818761,150
ability to half roll on both sides,Phenotype,0.0001352109232867932,9
higher levels of anxiety,Phenotype,0.0001352109232867932,9
higher levels of depression,Phenotype,0.0001352109232867932,9
roll from prone to supine,Phenotype,0.0001352109232867932,9
MN Ca(2+) responses,Phenotype,0.00013520701897256187,50
MN soma size,Phenotype,0.00013520701897256187,24
Ubiquitin thioester bond formation,Phenotype,0.00013520701897256187,106
disrupted contractile activity,Phenotype,0.00013520701897256187,145
locomotion,Phenotype,0.00013520701897256187,45
mucus accumulation,Phenotype,0.00013520701897256187,2
scoliosis prevalence,Phenotype,0.00013520701897256187,8
ERK,Protein,0.00013511082504281036,17
bone formation,Phenotype,0.00013510565657949607,74
SMA subtypes,Phenotype,0.00013506704298484973,1
mild immune response,Phenotype,0.00013505803945345338,32
distal intermediate neuropathy with scapular winging,Phenotype,0.00013493459117470185,0
muscle damage,Phenotype,0.00013492130912354434,9
tracheostomy ventilation,Drug,0.00013492130912354434,15
spinal muscular atrophy carrier status,Phenotype,0.0001347300585802063,9
glial dysfunction,Phenotype,0.00013464384435172555,9
reduced EIM and CMAP values,Phenotype,0.00013464384435172555,9
IGHMBP2 protein function,Phenotype,0.00013461777885968637,9
granulomas of the larynx and epiglottis,Phenotype,0.00013447065845525376,0
hoarse cry,Phenotype,0.00013447065845525376,0
progressive arthritis,Phenotype,0.00013447065845525376,0
subcutaneous joint nodules,Phenotype,0.00013447065845525376,0
CAG repetition,Variant,0.00013446454441490386,25
intronic variants in PFN2,Variant,0.0001344590626043747,9
increased microtubule stability,Phenotype,0.00013436980933371516,0
early-onset motor neuron diseases,Disease,0.00013431079476094437,6
FOXM1,Gene,0.0001340431201368791,13
distended joints,Phenotype,0.00013393353950517193,0
hoarse voice,Phenotype,0.00013393353950517193,0
lipogranulomas,Phenotype,0.00013393353950517193,0
median amplitude,Phenotype,0.0001338165019052648,16
diaphragm dysmotility,Phenotype,0.0001337509700380638,15
accelerated proliferation,Phenotype,0.00013352624186936408,18
altered expression of cell cycle proteins,Phenotype,0.00013343115690208658,18
age-dependent muscle atrophy,Phenotype,0.00013324357488557077,3
progressive deterioration of gait,Phenotype,0.00013324357488557077,3
cell size reduction,Phenotype,0.00013324098696753154,18
cerebellar atrophy,Phenotype,0.0001332311318039489,0
neurodevelopmental and cognitive deficits,Phenotype,0.0001329635574342895,51
alterations in L-glutamate levels,Phenotype,0.00013239221398667615,51
dysregulation of D-/L-amino acids,Phenotype,0.00013239221398667615,51
reduction in prenatal D-aspartate levels,Phenotype,0.00013239221398667615,51
reduction in spinal cord D-aspartate levels,Phenotype,0.00013239221398667615,51
loss of proprioceptive synapses,Phenotype,0.00013222751602594754,6
severe denervation,Phenotype,0.00013216614217386203,8
Mdm2,Gene,0.00013172059875024632,10
Mdm4,Gene,0.00013172059875024632,10
quadriceps strength,Phenotype,0.0001316883653591978,8
white matter abnormalities,Phenotype,0.000131198374981132,19
grasp,Phenotype,0.00013110867413278096,8
pinch,Phenotype,0.00013110867413278096,8
righting reflex,Phenotype,0.0001310517488315813,6
SMN1 duplication,Variant,0.0001307850632598411,1
depressiveness,Phenotype,0.0001306754444560908,3
talipes calcaneovalgus,Phenotype,0.00013062573690884275,0
mRNA axonal transport,Phenotype,0.00013035970476176701,17
neuronal polarization,Phenotype,0.00013021362965518534,17
stair climbing,Phenotype,0.00013009453209746725,8
decreased membrane capacitance,Phenotype,0.0001298299444554555,25
decreased rheobase current,Phenotype,0.0001298299444554555,25
hyperpolarized resting membrane potential,Phenotype,0.0001298299444554555,25
increased afterdepolarization potential,Phenotype,0.0001298299444554555,25
increased amplitude,Phenotype,0.0001298299444554555,25
independent ambulation,Phenotype,0.00012978957928612197,16
intronic variants in TDP-43,Variant,0.0001297707279301563,7
fatty liver,Phenotype,0.0001297399464542841,17
SMN complex,Protein,0.00012965831966827628,17
small nuclear ribonucleoprotein assembly,Phenotype,0.0001295652568313237,23
NMJ integrity,Phenotype,0.00012952402679158217,17
cNfL,Protein,0.00012951391819452534,8
excess CAG repeats in the androgen receptor gene,Variant,0.00012942357203806664,25
eye defects,Phenotype,0.00012937113919603147,17
higher long-lasting potentiation,Phenotype,0.00012930578213173928,25
lower charge transfer per sEPSC,Phenotype,0.00012930578213173928,25
reduced AP firing frequency,Phenotype,0.00012930578213173928,25
reduced threshold current,Phenotype,0.00012930578213173928,25
NRN1,Gene,0.00012929818097363532,16
pre-mRNA splicing,Phenotype,0.00012917378228036164,1
reduced eye size,Phenotype,0.0001291163604869963,17
SmD1/D2/F/E/G,Protein,0.00012910117671080333,17
SMN1-null genotype,Variant,0.00012906273447006337,1
poor clinical outcomes,Phenotype,0.00012906273447006337,1
SMN2 promoter-driven reporter gene activity,Phenotype,0.00012897905831703484,7
"cramps affecting the abdomen, neck, and limbs",Phenotype,0.00012895516342287228,25
"fasciculation in the forearms, abdomen, and chin",Phenotype,0.00012895516342287228,25
sensory neuronopathy with neurogenic changes on EMG,Phenotype,0.00012895516342287228,25
EXOSC9,Gene,0.0001289227101595026,0
D44V,Variant,0.00012888396243224346,9
Akt phosphorylation,Phenotype,0.0001288073505446116,7
EAAT1,Protein,0.0001287638273551835,10
atrophic symptoms,Phenotype,0.00012868192308771413,0
hepatotoxicity,Phenotype,0.00012865266093763035,13
very severe spinal muscular atrophy,Disease,0.00012859923824750272,2
viability,Phenotype,0.00012858798705074563,17
gynecomastia,Phenotype,0.00012844417220629658,25
shoulder girdle wasting,Phenotype,0.00012844417220629658,25
"unaffected, heterozygous carriers",Phenotype,0.00012838855814633878,1
SMN2 methylation,Variant,0.00012815740462927838,7
decreased muscle power,Phenotype,0.00012809360600470924,1
neurogenic lesion,Phenotype,0.00012809360600470924,1
chondrolectin,Gene,0.0001277893856628983,5
HDAC2,Protein,0.0001277062334416789,7
HDAC7,Protein,0.0001277062334416789,7
malformations of cortical development,Phenotype,0.000127656204248255,0
masking of heterozygous SMN1 deletions,Phenotype,0.00012763010978214856,1
post-lumbar puncture syndrome,Phenotype,0.00012748445441751268,13
pICln,Protein,0.00012739941970060602,17
splicing alterations,Phenotype,0.00012729089658247868,7
neonatal severe hypotonia,Phenotype,0.0001272633277250044,2
ribosomes,Protein,0.0001271883633185916,7
motor axon development,Phenotype,0.0001271850938824181,1
back pain,Phenotype,0.00012717836466641862,13
SOD1 mutations,Variant,0.00012714292175316746,25
local translation,Phenotype,0.00012707650884889659,7
RG3039,Drug,0.00012703672069057755,7
severity,Phenotype,0.00012703580827404744,16
sensory loss,Phenotype,0.00012699059625431722,5
wasting,Phenotype,0.00012699059625431722,5
median survival,Phenotype,0.00012696613628558243,6
prenatal fractures,Phenotype,0.00012690723143245558,2
PRMT5,Gene,0.00012688927495817495,17
fetal hypokinesia,Phenotype,0.00012682809892300027,2
ribosome biogenesis,Phenotype,0.00012680619388046705,7
cell viability,Phenotype,0.00012674540298194463,17
MT-CO1,Gene,0.00012673889388266495,0
VDAC,Protein,0.00012673889388266495,0
prohibitin,Protein,0.00012673889388266495,0
ALS progression,Phenotype,0.00012670556159482198,25
misfolded SOD1 aggregates,Phenotype,0.00012670556159482198,25
accumulation of neurofilament,Phenotype,0.0001266151937693476,19
decrease in the percentage of type II fibers,Phenotype,0.0001266151937693476,19
axonal pathology,Phenotype,0.00012656987661298992,0
CSF neurofilament light,Phenotype,0.0001262284414220814,25
Smn localization,Phenotype,0.0001262284414220814,25
Delta-7 isoform,Phenotype,0.00012622472158141344,6
acute myeloid leukemia,Disease,0.00012585807441197855,7
Xrn1,Protein,0.00012562234515625873,7
axon extension,Phenotype,0.00012535294797370625,23
extremity strength,Phenotype,0.00012531818734506096,8
AHI,Phenotype,0.0001251917836049901,16
assisted PCF,Phenotype,0.0001251917836049901,16
unassisted PCF,Phenotype,0.0001251917836049901,16
FUBP1,Protein,0.0001250916496594002,1
KHSRP,Protein,0.0001250916496594002,1
QoL,Phenotype,0.0001250133879649239,15
neuromuscular features,Phenotype,0.00012468099100529335,7
Charcot-Marie-Tooth disease type 2D,Phenotype,0.00012466867354265647,0
developmental progress,Phenotype,0.0001246677267354941,8
endothelial injury,Phenotype,0.00012462134660976622,18
cardiac defects,Phenotype,0.00012459059985934205,2
SMA,Phenotype,0.00012454621676846468,0
growth cone maturation,Phenotype,0.0001242179301897875,17
motor neuron activity,Phenotype,0.00012420116749750645,10
autophagosomal degradation,Phenotype,0.0001240550956419863,10
reduced m(6)A levels,Phenotype,0.00012404560501510722,17
ASO targeting ISS-N1,Drug,0.00012403905928830267,1
proteasomal degradation,Phenotype,0.00012403255190447155,10
liver function,Phenotype,0.0001239855775231062,7
2/0 SMA carrier,Phenotype,0.00012396282379221763,1
residual carrier risk,Phenotype,0.00012396282379221763,1
TRIP4,Gene,0.00012388658387215673,2
temperature sensitivity,Phenotype,0.00012379286692524162,17
phenotype modifier,Phenotype,0.00012370869462713526,1
SMA-causative mutation,Variant,0.00012370521697579453,2
fetal hydrops,Phenotype,0.00012370313916847643,0
missense mutations,Variant,0.0001236821583190498,2
PRMT5 complex,Protein,0.00012362686556583526,17
pediatric SMA patients,Phenotype,0.0001236105418083643,13
telomerase,Protein,0.00012360498919126433,17
high success rate,Phenotype,0.00012356135279227307,13
CSRP1,Protein,0.00012352523964296,2
p.Thr274Ile,Variant,0.00012348732611713685,0
neuropathology,Phenotype,0.00012341920315101076,6
muscle atrophy of the legs,Phenotype,0.00012341519586896114,0
phosphorylation of p53,Phenotype,0.00012334516858467128,6
NFkappaB,Protein,0.00012332826783186164,0
UBA1 mRNA splicing,Phenotype,0.00012328976961064106,2
vomiting,Phenotype,0.00012326282821556093,13
short procedure time,Phenotype,0.0001231315732790439,13
loss of kinase activity,Phenotype,0.00012313085164862016,3
AAV9-SMN,Drug,0.000123095479866126,6
arachnoid cyst,Phenotype,0.00012306377940411823,0
shorter distance between his lumbar vertebrae,Phenotype,0.00012306377940411823,0
phosphorylation of BAF,Phenotype,0.00012302710987176907,3
alpha-motor neurons,Phenotype,0.00012301417775316845,1
HSPB1 mutation,Variant,0.00012295196396119192,6
favorable clinical response,Phenotype,0.0001229031640052292,19
mRNA splicing,Phenotype,0.00012289648309597083,17
binding partners,Protein,0.0001228514294635299,2
increase in CSF protein concentration,Phenotype,0.00012281250481013998,16
pre-symptomatic SMA,Phenotype,0.00012279661189649915,13
clinical outcome,Phenotype,0.00012278577482605663,10
polyarticular arthritis,Phenotype,0.00012275038806418582,0
fewer adverse events,Phenotype,0.00012273760872525053,13
muscle health,Phenotype,0.0001226268813982766,13
best supportive care,Phenotype,0.0001225886550580745,13
neuromuscular endplates,Phenotype,0.00012258733025726632,7
MBP-positive oligodendrocyte differentiation,Phenotype,0.0001225607389582941,9
loss-of-function mutations,Variant,0.00012255398642613927,2
de novo mutation,Variant,0.0001225373339116999,9
congenital arthrogryposis,Phenotype,0.00012253198431864083,0
RSV infections requiring hospital treatment,Phenotype,0.0001224299203470869,16
Sm proteins,Protein,0.00012241615769489642,1
motor neuron generation,Phenotype,0.00012241615769489642,128
flexibility,Phenotype,0.0001224105736642521,2
bioavailability,Phenotype,0.00012239915564999415,16
no 5q-linked SMA screening,Phenotype,0.00012239915564999415,123
JIP3,Protein,0.00012238263056014688,67
motor neuron development,Phenotype,0.00012235254889123717,1
MS023,Drug,0.00012230280901762562,17
extravascular leakage,Phenotype,0.00012229891370560075,23
effectiveness of nusinersen,Phenotype,0.00012229642912654594,8
MyHC-I,Protein,0.00012228135789282623,10
SNRPB,Protein,0.00012227517199985856,17
mono-ubiquitin levels,Phenotype,0.00012226235802037869,9
muscle mass percentage,Phenotype,0.00012226235802037869,154
neurodegenerative pathology,Phenotype,0.00012226235802037869,0
locomotor behavior,Phenotype,0.00012224426730861709,6
R1810me2s,Variant,0.00012223543623022894,17
neuronal morphology,Phenotype,0.0001222211736383994,3
respiratory syncytial virus infections,Phenotype,0.00012219447049239263,16
normalization,Phenotype,0.0001221553307762876,8
impaired neural development,Phenotype,0.00012215126297687316,12
duplication of exons 2-20,Variant,0.00012214993666833312,51
cardiovascular function,Phenotype,0.0001221417783991188,8
APO A1,Protein,0.00012213815544811078,28
ER stress,Phenotype,0.00012213815544811078,25
ER-associated inclusions,Phenotype,0.00012213815544811078,25
GluR1 mRNA levels,Phenotype,0.00012213815544811078,62
GluR1 protein levels,Phenotype,0.00012213815544811078,62
HDL-C,Phenotype,0.00012213815544811078,28
SMN1 protein oligomerization,Phenotype,0.00012213815544811078,1
axon swelling,Phenotype,0.00012213815544811078,9
cardiac thrombosis,Phenotype,0.00012213815544811078,6
hepatocellular carcinoma,Phenotype,0.00012213815544811078,6
lack a clear denervation in the diaphragm,Phenotype,0.00012213815544811078,7
neurogenic diaphragmatic phenotype,Phenotype,0.00012213815544811078,7
reduced NMJ endplates,Phenotype,0.00012213815544811078,9
tracheostomy-free survival,Phenotype,0.00012213815544811078,15
gene transduction to the liver,Phenotype,0.0001221168323254224,159
transcription efficiency,Phenotype,0.00012210629043098205,1
SUMOylation of SMN,Phenotype,0.0001221049245528845,17
SMN2 pre-mRNA exon 7 retention,Phenotype,0.00012210447830573562,7
altered hippocampal glutamatergic signaling,Phenotype,0.00012209485545406815,51
reduced inhibitory GABAergic transmission,Phenotype,0.00012209485545406815,51
UCAC motif in SMN2 exon 7,Variant,0.00012204870185792618,7
tracheotomy,Phenotype,0.00012203782507215557,6
earlier diagnosis,Phenotype,0.00012202637646582551,123
"infantile degeneration of the cerebrum, cerebellum, and retina",Phenotype,0.00012202637646582551,0
proteins that control the cycling of proteins through the trans-Golgi network,Protein,0.00012202637646582551,0
behavioural performance,Phenotype,0.00012201508012691131,5
compound heterozygous rare variants (a splice and a missense),Variant,0.00012201508012691131,67
distance walked,Phenotype,0.00012201508012691131,15
higher mortality,Phenotype,0.00012201508012691131,16
